Name,"LOYOLA UNIVERSITY MARYLAND, INC."
Address,"14 W COLD-SPRING LN PS BALTIMORE MD 21210"
"Account Number",5522061000

Type,Meter,Date,"Start Time",Usage,"Usage Unit"
"Electric Usage",G159732483-1,2024-04-07,06:00,33.39,kWh
"Electric Usage",G159732483-1,2024-04-07,06:15,33,kWh
"Electric Usage",G159732483-1,2024-04-07,06:30,34.8,kWh
"Electric Usage",G159732483-1,2024-04-07,06:45,34.38,kWh
"Electric Usage",G159732483-1,2024-04-07,07:00,34.71,kWh
"Electric Usage",G159732483-1,2024-04-07,07:15,34.47,kWh
"Electric Usage",G159732483-1,2024-04-07,07:30,34.68,kWh
"Electric Usage",G159732483-1,2024-04-07,07:45,35.01,kWh
"Electric Usage",G159732483-1,2024-04-07,08:00,33.6,kWh
"Electric Usage",G159732483-1,2024-04-07,08:15,33.33,kWh
"Electric Usage",G159732483-1,2024-04-07,08:30,34.83,kWh
"Electric Usage",G159732483-1,2024-04-07,08:45,33,kWh
"Electric Usage",G159732483-1,2024-04-07,09:00,32.79,kWh
"Electric Usage",G159732483-1,2024-04-07,09:15,33.66,kWh
"Electric Usage",G159732483-1,2024-04-07,09:30,32.76,kWh
"Electric Usage",G159732483-1,2024-04-07,09:45,34.5,kWh
"Electric Usage",G159732483-1,2024-04-07,10:00,33.24,kWh
"Electric Usage",G159732483-1,2024-04-07,10:15,34.35,kWh
"Electric Usage",G159732483-1,2024-04-07,10:30,34.71,kWh
"Electric Usage",G159732483-1,2024-04-07,10:45,34.68,kWh
"Electric Usage",G159732483-1,2024-04-07,11:00,35.4,kWh
"Electric Usage",G159732483-1,2024-04-07,11:15,35.25,kWh
"Electric Usage",G159732483-1,2024-04-07,11:30,36.24,kWh
"Electric Usage",G159732483-1,2024-04-07,11:45,36.84,kWh
"Electric Usage",G159732483-1,2024-04-07,12:00,35.61,kWh
"Electric Usage",G159732483-1,2024-04-07,12:15,36.54,kWh
"Electric Usage",G159732483-1,2024-04-07,12:30,36.06,kWh
"Electric Usage",G159732483-1,2024-04-07,12:45,36.57,kWh
"Electric Usage",G159732483-1,2024-04-07,13:00,50.43,kWh
"Electric Usage",G159732483-1,2024-04-07,13:15,54.75,kWh
"Electric Usage",G159732483-1,2024-04-07,13:30,46.02,kWh
"Electric Usage",G159732483-1,2024-04-07,13:45,48.18,kWh
"Electric Usage",G159732483-1,2024-04-07,14:00,45.06,kWh
"Electric Usage",G159732483-1,2024-04-07,14:15,48.72,kWh
"Electric Usage",G159732483-1,2024-04-07,14:30,45.48,kWh
"Electric Usage",G159732483-1,2024-04-07,14:45,50.16,kWh
"Electric Usage",G159732483-1,2024-04-07,15:00,48.51,kWh
"Electric Usage",G159732483-1,2024-04-07,15:15,47.73,kWh
"Electric Usage",G159732483-1,2024-04-07,15:30,49.77,kWh
"Electric Usage",G159732483-1,2024-04-07,15:45,47.73,kWh
"Electric Usage",G159732483-1,2024-04-07,16:00,53.1,kWh
"Electric Usage",G159732483-1,2024-04-07,16:15,49.44,kWh
"Electric Usage",G159732483-1,2024-04-07,16:30,51.27,kWh
"Electric Usage",G159732483-1,2024-04-07,16:45,53.4,kWh
"Electric Usage",G159732483-1,2024-04-07,17:00,51.36,kWh
"Electric Usage",G159732483-1,2024-04-07,17:15,50.46,kWh
"Electric Usage",G159732483-1,2024-04-07,17:30,54,kWh
"Electric Usage",G159732483-1,2024-04-07,17:45,48.75,kWh
"Electric Usage",G159732483-1,2024-04-07,18:00,54.63,kWh
"Electric Usage",G159732483-1,2024-04-07,18:15,50.16,kWh
"Electric Usage",G159732483-1,2024-04-07,18:30,52.32,kWh
"Electric Usage",G159732483-1,2024-04-07,18:45,51.84,kWh
"Electric Usage",G159732483-1,2024-04-07,19:00,51.87,kWh
"Electric Usage",G159732483-1,2024-04-07,19:15,49.74,kWh
"Electric Usage",G159732483-1,2024-04-07,19:30,52.32,kWh
"Electric Usage",G159732483-1,2024-04-07,19:45,52.32,kWh
"Electric Usage",G159732483-1,2024-04-07,20:00,53.73,kWh
"Electric Usage",G159732483-1,2024-04-07,20:15,52.32,kWh
"Electric Usage",G159732483-1,2024-04-07,20:30,52.56,kWh
"Electric Usage",G159732483-1,2024-04-07,20:45,54.69,kWh
"Electric Usage",G159732483-1,2024-04-07,21:00,51.81,kWh
"Electric Usage",G159732483-1,2024-04-07,21:15,54.6,kWh
"Electric Usage",G159732483-1,2024-04-07,21:30,51,kWh
"Electric Usage",G159732483-1,2024-04-07,21:45,55.08,kWh
"Electric Usage",G159732483-1,2024-04-07,22:00,49.23,kWh
"Electric Usage",G159732483-1,2024-04-07,22:15,45.72,kWh
"Electric Usage",G159732483-1,2024-04-07,22:30,45.18,kWh
"Electric Usage",G159732483-1,2024-04-07,22:45,44.13,kWh
"Electric Usage",G159732483-1,2024-04-07,23:00,43.83,kWh
"Electric Usage",G159732483-1,2024-04-07,23:15,43.92,kWh
"Electric Usage",G159732483-1,2024-04-07,23:30,42.75,kWh
"Electric Usage",G159732483-1,2024-04-07,23:45,42.63,kWh
"Electric Usage",G159732483-1,2024-04-08,00:00,41.4,kWh
"Electric Usage",G159732483-1,2024-04-08,00:15,39.96,kWh
"Electric Usage",G159732483-1,2024-04-08,00:30,39.9,kWh
"Electric Usage",G159732483-1,2024-04-08,00:45,39.42,kWh
"Electric Usage",G159732483-1,2024-04-08,01:00,38.19,kWh
"Electric Usage",G159732483-1,2024-04-08,01:15,37.89,kWh
"Electric Usage",G159732483-1,2024-04-08,01:30,36.63,kWh
"Electric Usage",G159732483-1,2024-04-08,01:45,36.6,kWh
"Electric Usage",G159732483-1,2024-04-08,02:00,36.63,kWh
"Electric Usage",G159732483-1,2024-04-08,02:15,35.25,kWh
"Electric Usage",G159732483-1,2024-04-08,02:30,35.55,kWh
"Electric Usage",G159732483-1,2024-04-08,02:45,35.16,kWh
"Electric Usage",G159732483-1,2024-04-08,03:00,34.74,kWh
"Electric Usage",G159732483-1,2024-04-08,03:15,34.95,kWh
"Electric Usage",G159732483-1,2024-04-08,03:30,34.77,kWh
"Electric Usage",G159732483-1,2024-04-08,03:45,34.5,kWh
"Electric Usage",G159732483-1,2024-04-08,04:00,34.2,kWh
"Electric Usage",G159732483-1,2024-04-08,04:15,34.17,kWh
"Electric Usage",G159732483-1,2024-04-08,04:30,33.3,kWh
"Electric Usage",G159732483-1,2024-04-08,04:45,33.51,kWh
"Electric Usage",G159732483-1,2024-04-08,05:00,33.66,kWh
"Electric Usage",G159732483-1,2024-04-08,05:15,33.69,kWh
"Electric Usage",G159732483-1,2024-04-08,05:30,33.93,kWh
"Electric Usage",G159732483-1,2024-04-08,05:45,34.32,kWh
"Electric Usage",G159732483-1,2024-04-08,06:00,35.04,kWh
"Electric Usage",G159732483-1,2024-04-08,06:15,35.91,kWh
"Electric Usage",G159732483-1,2024-04-08,06:30,35.88,kWh
"Electric Usage",G159732483-1,2024-04-08,06:45,34.32,kWh
"Electric Usage",G159732483-1,2024-04-08,07:00,34.83,kWh
"Electric Usage",G159732483-1,2024-04-08,07:15,34.38,kWh
"Electric Usage",G159732483-1,2024-04-08,07:30,36.66,kWh
"Electric Usage",G159732483-1,2024-04-08,07:45,34.17,kWh
"Electric Usage",G159732483-1,2024-04-08,08:00,35.04,kWh
"Electric Usage",G159732483-1,2024-04-08,08:15,34.5,kWh
"Electric Usage",G159732483-1,2024-04-08,08:30,34.8,kWh
"Electric Usage",G159732483-1,2024-04-08,08:45,34.8,kWh
"Electric Usage",G159732483-1,2024-04-08,09:00,34.59,kWh
"Electric Usage",G159732483-1,2024-04-08,09:15,34.44,kWh
"Electric Usage",G159732483-1,2024-04-08,09:30,35.34,kWh
"Electric Usage",G159732483-1,2024-04-08,09:45,34.68,kWh
"Electric Usage",G159732483-1,2024-04-08,10:00,35.31,kWh
"Electric Usage",G159732483-1,2024-04-08,10:15,35.76,kWh
"Electric Usage",G159732483-1,2024-04-08,10:30,34.89,kWh
"Electric Usage",G159732483-1,2024-04-08,10:45,35.64,kWh
"Electric Usage",G159732483-1,2024-04-08,11:00,35.13,kWh
"Electric Usage",G159732483-1,2024-04-08,11:15,51.24,kWh
"Electric Usage",G159732483-1,2024-04-08,11:30,48.57,kWh
"Electric Usage",G159732483-1,2024-04-08,11:45,41.76,kWh
"Electric Usage",G159732483-1,2024-04-08,12:00,46.59,kWh
"Electric Usage",G159732483-1,2024-04-08,12:15,42.66,kWh
"Electric Usage",G159732483-1,2024-04-08,12:30,47.55,kWh
"Electric Usage",G159732483-1,2024-04-08,12:45,44.55,kWh
"Electric Usage",G159732483-1,2024-04-08,13:00,48.51,kWh
"Electric Usage",G159732483-1,2024-04-08,13:15,49.74,kWh
"Electric Usage",G159732483-1,2024-04-08,13:30,46.62,kWh
"Electric Usage",G159732483-1,2024-04-08,13:45,50.4,kWh
"Electric Usage",G159732483-1,2024-04-08,14:00,48.06,kWh
"Electric Usage",G159732483-1,2024-04-08,14:15,48.6,kWh
"Electric Usage",G159732483-1,2024-04-08,14:30,49.59,kWh
"Electric Usage",G159732483-1,2024-04-08,14:45,46.35,kWh
"Electric Usage",G159732483-1,2024-04-08,15:00,48.24,kWh
"Electric Usage",G159732483-1,2024-04-08,15:15,45.93,kWh
"Electric Usage",G159732483-1,2024-04-08,15:30,49.17,kWh
"Electric Usage",G159732483-1,2024-04-08,15:45,47.67,kWh
"Electric Usage",G159732483-1,2024-04-08,16:00,50.91,kWh
"Electric Usage",G159732483-1,2024-04-08,16:15,50.25,kWh
"Electric Usage",G159732483-1,2024-04-08,16:30,48.93,kWh
"Electric Usage",G159732483-1,2024-04-08,16:45,51.06,kWh
"Electric Usage",G159732483-1,2024-04-08,17:00,48.57,kWh
"Electric Usage",G159732483-1,2024-04-08,17:15,50.16,kWh
"Electric Usage",G159732483-1,2024-04-08,17:30,52.02,kWh
"Electric Usage",G159732483-1,2024-04-08,17:45,49.47,kWh
"Electric Usage",G159732483-1,2024-04-08,18:00,51.63,kWh
"Electric Usage",G159732483-1,2024-04-08,18:15,52.17,kWh
"Electric Usage",G159732483-1,2024-04-08,18:30,49.56,kWh
"Electric Usage",G159732483-1,2024-04-08,18:45,52.29,kWh
"Electric Usage",G159732483-1,2024-04-08,19:00,49.56,kWh
"Electric Usage",G159732483-1,2024-04-08,19:15,53.31,kWh
"Electric Usage",G159732483-1,2024-04-08,19:30,51.21,kWh
"Electric Usage",G159732483-1,2024-04-08,19:45,53.64,kWh
"Electric Usage",G159732483-1,2024-04-08,20:00,49.62,kWh
"Electric Usage",G159732483-1,2024-04-08,20:15,54.99,kWh
"Electric Usage",G159732483-1,2024-04-08,20:30,52.14,kWh
"Electric Usage",G159732483-1,2024-04-08,20:45,53.91,kWh
"Electric Usage",G159732483-1,2024-04-08,21:00,52.98,kWh
"Electric Usage",G159732483-1,2024-04-08,21:15,55.41,kWh
"Electric Usage",G159732483-1,2024-04-08,21:30,54.3,kWh
"Electric Usage",G159732483-1,2024-04-08,21:45,54.21,kWh
"Electric Usage",G159732483-1,2024-04-08,22:00,53.55,kWh
"Electric Usage",G159732483-1,2024-04-08,22:15,52.26,kWh
"Electric Usage",G159732483-1,2024-04-08,22:30,54.3,kWh
"Electric Usage",G159732483-1,2024-04-08,22:45,50.1,kWh
"Electric Usage",G159732483-1,2024-04-08,23:00,54.54,kWh
"Electric Usage",G159732483-1,2024-04-08,23:15,50.13,kWh
"Electric Usage",G159732483-1,2024-04-08,23:30,53.43,kWh
"Electric Usage",G159732483-1,2024-04-08,23:45,49.11,kWh
"Electric Usage",G159732483-1,2024-04-09,00:00,49.98,kWh
"Electric Usage",G159732483-1,2024-04-09,00:15,47.28,kWh
"Electric Usage",G159732483-1,2024-04-09,00:30,50.28,kWh
"Electric Usage",G159732483-1,2024-04-09,00:45,45.81,kWh
"Electric Usage",G159732483-1,2024-04-09,01:00,48.03,kWh
"Electric Usage",G159732483-1,2024-04-09,01:15,43.56,kWh
"Electric Usage",G159732483-1,2024-04-09,01:30,38.28,kWh
"Electric Usage",G159732483-1,2024-04-09,01:45,36.81,kWh
"Electric Usage",G159732483-1,2024-04-09,02:00,35.97,kWh
"Electric Usage",G159732483-1,2024-04-09,02:15,36.3,kWh
"Electric Usage",G159732483-1,2024-04-09,02:30,35.46,kWh
"Electric Usage",G159732483-1,2024-04-09,02:45,35.22,kWh
"Electric Usage",G159732483-1,2024-04-09,03:00,35.88,kWh
"Electric Usage",G159732483-1,2024-04-09,03:15,34.26,kWh
"Electric Usage",G159732483-1,2024-04-09,03:30,34.47,kWh
"Electric Usage",G159732483-1,2024-04-09,03:45,33.84,kWh
"Electric Usage",G159732483-1,2024-04-09,04:00,34.26,kWh
"Electric Usage",G159732483-1,2024-04-09,04:15,34.44,kWh
"Electric Usage",G159732483-1,2024-04-09,04:30,33.36,kWh
"Electric Usage",G159732483-1,2024-04-09,04:45,33.84,kWh
"Electric Usage",G159732483-1,2024-04-09,05:00,34.17,kWh
"Electric Usage",G159732483-1,2024-04-09,05:15,34.14,kWh
"Electric Usage",G159732483-1,2024-04-09,05:30,33.72,kWh
"Electric Usage",G159732483-1,2024-04-09,05:45,33.87,kWh
"Electric Usage",G159732483-1,2024-04-09,06:00,33.99,kWh
"Electric Usage",G159732483-1,2024-04-09,06:15,34.98,kWh
"Electric Usage",G159732483-1,2024-04-09,06:30,33.96,kWh
"Electric Usage",G159732483-1,2024-04-09,06:45,33.66,kWh
"Electric Usage",G159732483-1,2024-04-09,07:00,34.26,kWh
"Electric Usage",G159732483-1,2024-04-09,07:15,33.96,kWh
"Electric Usage",G159732483-1,2024-04-09,07:30,34.65,kWh
"Electric Usage",G159732483-1,2024-04-09,07:45,34.11,kWh
"Electric Usage",G159732483-1,2024-04-09,08:00,34.08,kWh
"Electric Usage",G159732483-1,2024-04-09,08:15,34.5,kWh
"Electric Usage",G159732483-1,2024-04-09,08:30,34.56,kWh
"Electric Usage",G159732483-1,2024-04-09,08:45,35.55,kWh
"Electric Usage",G159732483-1,2024-04-09,09:00,34.89,kWh
"Electric Usage",G159732483-1,2024-04-09,09:15,48.93,kWh
"Electric Usage",G159732483-1,2024-04-09,09:30,49.23,kWh
"Electric Usage",G159732483-1,2024-04-09,09:45,41.58,kWh
"Electric Usage",G159732483-1,2024-04-09,10:00,47.7,kWh
"Electric Usage",G159732483-1,2024-04-09,10:15,46.26,kWh
"Electric Usage",G159732483-1,2024-04-09,10:30,50.94,kWh
"Electric Usage",G159732483-1,2024-04-09,10:45,50.85,kWh
"Electric Usage",G159732483-1,2024-04-09,11:00,49.56,kWh
"Electric Usage",G159732483-1,2024-04-09,11:15,46.26,kWh
"Electric Usage",G159732483-1,2024-04-09,11:30,50.4,kWh
"Electric Usage",G159732483-1,2024-04-09,11:45,48.69,kWh
"Electric Usage",G159732483-1,2024-04-09,12:00,56.46,kWh
"Electric Usage",G159732483-1,2024-04-09,12:15,49.89,kWh
"Electric Usage",G159732483-1,2024-04-09,12:30,54.78,kWh
"Electric Usage",G159732483-1,2024-04-09,12:45,48.87,kWh
"Electric Usage",G159732483-1,2024-04-09,13:00,56.88,kWh
"Electric Usage",G159732483-1,2024-04-09,13:15,52.38,kWh
"Electric Usage",G159732483-1,2024-04-09,13:30,52.74,kWh
"Electric Usage",G159732483-1,2024-04-09,13:45,54.66,kWh
"Electric Usage",G159732483-1,2024-04-09,14:00,54.27,kWh
"Electric Usage",G159732483-1,2024-04-09,14:15,56.82,kWh
"Electric Usage",G159732483-1,2024-04-09,14:30,56.1,kWh
"Electric Usage",G159732483-1,2024-04-09,14:45,47.58,kWh
"Electric Usage",G159732483-1,2024-04-09,15:00,49.17,kWh
"Electric Usage",G159732483-1,2024-04-09,15:15,55.44,kWh
"Electric Usage",G159732483-1,2024-04-09,15:30,54.69,kWh
"Electric Usage",G159732483-1,2024-04-09,15:45,56.1,kWh
"Electric Usage",G159732483-1,2024-04-09,16:00,48.6,kWh
"Electric Usage",G159732483-1,2024-04-09,16:15,51.09,kWh
"Electric Usage",G159732483-1,2024-04-09,16:30,56.73,kWh
"Electric Usage",G159732483-1,2024-04-09,16:45,55.11,kWh
"Electric Usage",G159732483-1,2024-04-09,17:00,50.91,kWh
"Electric Usage",G159732483-1,2024-04-09,17:15,57,kWh
"Electric Usage",G159732483-1,2024-04-09,17:30,56.16,kWh
"Electric Usage",G159732483-1,2024-04-09,17:45,48.12,kWh
"Electric Usage",G159732483-1,2024-04-09,18:00,52.29,kWh
"Electric Usage",G159732483-1,2024-04-09,18:15,55.32,kWh
"Electric Usage",G159732483-1,2024-04-09,18:30,54.18,kWh
"Electric Usage",G159732483-1,2024-04-09,18:45,51,kWh
"Electric Usage",G159732483-1,2024-04-09,19:00,55.92,kWh
"Electric Usage",G159732483-1,2024-04-09,19:15,56.22,kWh
"Electric Usage",G159732483-1,2024-04-09,19:30,53.64,kWh
"Electric Usage",G159732483-1,2024-04-09,19:45,56.73,kWh
"Electric Usage",G159732483-1,2024-04-09,20:00,58.74,kWh
"Electric Usage",G159732483-1,2024-04-09,20:15,56.31,kWh
"Electric Usage",G159732483-1,2024-04-09,20:30,57.48,kWh
"Electric Usage",G159732483-1,2024-04-09,20:45,60.69,kWh
"Electric Usage",G159732483-1,2024-04-09,21:00,61.56,kWh
"Electric Usage",G159732483-1,2024-04-09,21:15,59.67,kWh
"Electric Usage",G159732483-1,2024-04-09,21:30,61.17,kWh
"Electric Usage",G159732483-1,2024-04-09,21:45,61.23,kWh
"Electric Usage",G159732483-1,2024-04-09,22:00,58.59,kWh
"Electric Usage",G159732483-1,2024-04-09,22:15,62.28,kWh
"Electric Usage",G159732483-1,2024-04-09,22:30,57.99,kWh
"Electric Usage",G159732483-1,2024-04-09,22:45,58.38,kWh
"Electric Usage",G159732483-1,2024-04-09,23:00,61.29,kWh
"Electric Usage",G159732483-1,2024-04-09,23:15,56.4,kWh
"Electric Usage",G159732483-1,2024-04-09,23:30,57.75,kWh
"Electric Usage",G159732483-1,2024-04-09,23:45,57.12,kWh
"Electric Usage",G159732483-1,2024-04-10,00:00,50.76,kWh
"Electric Usage",G159732483-1,2024-04-10,00:15,55.44,kWh
"Electric Usage",G159732483-1,2024-04-10,00:30,51,kWh
"Electric Usage",G159732483-1,2024-04-10,00:45,50.52,kWh
"Electric Usage",G159732483-1,2024-04-10,01:00,51.48,kWh
"Electric Usage",G159732483-1,2024-04-10,01:15,48.75,kWh
"Electric Usage",G159732483-1,2024-04-10,01:30,47.97,kWh
"Electric Usage",G159732483-1,2024-04-10,01:45,50.25,kWh
"Electric Usage",G159732483-1,2024-04-10,02:00,48.27,kWh
"Electric Usage",G159732483-1,2024-04-10,02:15,46.26,kWh
"Electric Usage",G159732483-1,2024-04-10,02:30,48.72,kWh
"Electric Usage",G159732483-1,2024-04-10,02:45,47.34,kWh
"Electric Usage",G159732483-1,2024-04-10,03:00,44.22,kWh
"Electric Usage",G159732483-1,2024-04-10,03:15,45.15,kWh
"Electric Usage",G159732483-1,2024-04-10,03:30,42.54,kWh
"Electric Usage",G159732483-1,2024-04-10,03:45,43.56,kWh
"Electric Usage",G159732483-1,2024-04-10,04:00,44.43,kWh
"Electric Usage",G159732483-1,2024-04-10,04:15,41.04,kWh
"Electric Usage",G159732483-1,2024-04-10,04:30,44.82,kWh
"Electric Usage",G159732483-1,2024-04-10,04:45,44.34,kWh
"Electric Usage",G159732483-1,2024-04-10,05:00,41.52,kWh
"Electric Usage",G159732483-1,2024-04-10,05:15,44.82,kWh
"Electric Usage",G159732483-1,2024-04-10,05:30,42.15,kWh
"Electric Usage",G159732483-1,2024-04-10,05:45,43.71,kWh
"Electric Usage",G159732483-1,2024-04-10,06:00,44.67,kWh
"Electric Usage",G159732483-1,2024-04-10,06:15,41.1,kWh
"Electric Usage",G159732483-1,2024-04-10,06:30,43.92,kWh
"Electric Usage",G159732483-1,2024-04-10,06:45,42.27,kWh
"Electric Usage",G159732483-1,2024-04-10,07:00,43.47,kWh
"Electric Usage",G159732483-1,2024-04-10,07:15,44.7,kWh
"Electric Usage",G159732483-1,2024-04-10,07:30,41.88,kWh
"Electric Usage",G159732483-1,2024-04-10,07:45,44.31,kWh
"Electric Usage",G159732483-1,2024-04-10,08:00,44.16,kWh
"Electric Usage",G159732483-1,2024-04-10,08:15,43.38,kWh
"Electric Usage",G159732483-1,2024-04-10,08:30,46.86,kWh
"Electric Usage",G159732483-1,2024-04-10,08:45,42.81,kWh
"Electric Usage",G159732483-1,2024-04-10,09:00,47.07,kWh
"Electric Usage",G159732483-1,2024-04-10,09:15,46.74,kWh
"Electric Usage",G159732483-1,2024-04-10,09:30,42.9,kWh
"Electric Usage",G159732483-1,2024-04-10,09:45,47.79,kWh
"Electric Usage",G159732483-1,2024-04-10,10:00,50.01,kWh
"Electric Usage",G159732483-1,2024-04-10,10:15,48.51,kWh
"Electric Usage",G159732483-1,2024-04-10,10:30,49.53,kWh
"Electric Usage",G159732483-1,2024-04-10,10:45,51.66,kWh
"Electric Usage",G159732483-1,2024-04-10,11:00,50.37,kWh
"Electric Usage",G159732483-1,2024-04-10,11:15,49.92,kWh
"Electric Usage",G159732483-1,2024-04-10,11:30,52.14,kWh
"Electric Usage",G159732483-1,2024-04-10,11:45,52.95,kWh
"Electric Usage",G159732483-1,2024-04-10,12:00,55.02,kWh
"Electric Usage",G159732483-1,2024-04-10,12:15,53.52,kWh
"Electric Usage",G159732483-1,2024-04-10,12:30,59.01,kWh
"Electric Usage",G159732483-1,2024-04-10,12:45,53.67,kWh
"Electric Usage",G159732483-1,2024-04-10,13:00,57.72,kWh
"Electric Usage",G159732483-1,2024-04-10,13:15,56.88,kWh
"Electric Usage",G159732483-1,2024-04-10,13:30,53.31,kWh
"Electric Usage",G159732483-1,2024-04-10,13:45,50.73,kWh
"Electric Usage",G159732483-1,2024-04-10,14:00,56.88,kWh
"Electric Usage",G159732483-1,2024-04-10,14:15,56.07,kWh
"Electric Usage",G159732483-1,2024-04-10,14:30,57.39,kWh
"Electric Usage",G159732483-1,2024-04-10,14:45,56.07,kWh
"Electric Usage",G159732483-1,2024-04-10,15:00,57.12,kWh
"Electric Usage",G159732483-1,2024-04-10,15:15,54.69,kWh
"Electric Usage",G159732483-1,2024-04-10,15:30,57.06,kWh
"Electric Usage",G159732483-1,2024-04-10,15:45,57.57,kWh
"Electric Usage",G159732483-1,2024-04-10,16:00,53.07,kWh
"Electric Usage",G159732483-1,2024-04-10,16:15,52.59,kWh
"Electric Usage",G159732483-1,2024-04-10,16:30,58.2,kWh
"Electric Usage",G159732483-1,2024-04-10,16:45,57.54,kWh
"Electric Usage",G159732483-1,2024-04-10,17:00,57.36,kWh
"Electric Usage",G159732483-1,2024-04-10,17:15,57.93,kWh
"Electric Usage",G159732483-1,2024-04-10,17:30,58.26,kWh
"Electric Usage",G159732483-1,2024-04-10,17:45,50.31,kWh
"Electric Usage",G159732483-1,2024-04-10,18:00,53.94,kWh
"Electric Usage",G159732483-1,2024-04-10,18:15,58.35,kWh
"Electric Usage",G159732483-1,2024-04-10,18:30,58.05,kWh
"Electric Usage",G159732483-1,2024-04-10,18:45,56.4,kWh
"Electric Usage",G159732483-1,2024-04-10,19:00,56.82,kWh
"Electric Usage",G159732483-1,2024-04-10,19:15,57.96,kWh
"Electric Usage",G159732483-1,2024-04-10,19:30,63.09,kWh
"Electric Usage",G159732483-1,2024-04-10,19:45,57.18,kWh
"Electric Usage",G159732483-1,2024-04-10,20:00,63.51,kWh
"Electric Usage",G159732483-1,2024-04-10,20:15,57.84,kWh
"Electric Usage",G159732483-1,2024-04-10,20:30,62.97,kWh
"Electric Usage",G159732483-1,2024-04-10,20:45,59.85,kWh
"Electric Usage",G159732483-1,2024-04-10,21:00,65.76,kWh
"Electric Usage",G159732483-1,2024-04-10,21:15,60.78,kWh
"Electric Usage",G159732483-1,2024-04-10,21:30,67.59,kWh
"Electric Usage",G159732483-1,2024-04-10,21:45,59.46,kWh
"Electric Usage",G159732483-1,2024-04-10,22:00,63.69,kWh
"Electric Usage",G159732483-1,2024-04-10,22:15,64.89,kWh
"Electric Usage",G159732483-1,2024-04-10,22:30,63.3,kWh
"Electric Usage",G159732483-1,2024-04-10,22:45,56.19,kWh
"Electric Usage",G159732483-1,2024-04-10,23:00,62.43,kWh
"Electric Usage",G159732483-1,2024-04-10,23:15,60.6,kWh
"Electric Usage",G159732483-1,2024-04-10,23:30,56.43,kWh
"Electric Usage",G159732483-1,2024-04-10,23:45,61.86,kWh
"Electric Usage",G159732483-1,2024-04-11,00:00,58.77,kWh
"Electric Usage",G159732483-1,2024-04-11,00:15,56.01,kWh
"Electric Usage",G159732483-1,2024-04-11,00:30,59.52,kWh
"Electric Usage",G159732483-1,2024-04-11,00:45,53.55,kWh
"Electric Usage",G159732483-1,2024-04-11,01:00,53.37,kWh
"Electric Usage",G159732483-1,2024-04-11,01:15,56.16,kWh
"Electric Usage",G159732483-1,2024-04-11,01:30,49.53,kWh
"Electric Usage",G159732483-1,2024-04-11,01:45,52.41,kWh
"Electric Usage",G159732483-1,2024-04-11,02:00,52.59,kWh
"Electric Usage",G159732483-1,2024-04-11,02:15,48.9,kWh
"Electric Usage",G159732483-1,2024-04-11,02:30,50.28,kWh
"Electric Usage",G159732483-1,2024-04-11,02:45,52.65,kWh
"Electric Usage",G159732483-1,2024-04-11,03:00,49.38,kWh
"Electric Usage",G159732483-1,2024-04-11,03:15,47.58,kWh
"Electric Usage",G159732483-1,2024-04-11,03:30,49.5,kWh
"Electric Usage",G159732483-1,2024-04-11,03:45,50.34,kWh
"Electric Usage",G159732483-1,2024-04-11,04:00,46.8,kWh
"Electric Usage",G159732483-1,2024-04-11,04:15,47.1,kWh
"Electric Usage",G159732483-1,2024-04-11,04:30,48.36,kWh
"Electric Usage",G159732483-1,2024-04-11,04:45,48.39,kWh
"Electric Usage",G159732483-1,2024-04-11,05:00,48.51,kWh
"Electric Usage",G159732483-1,2024-04-11,05:15,45.96,kWh
"Electric Usage",G159732483-1,2024-04-11,05:30,47.67,kWh
"Electric Usage",G159732483-1,2024-04-11,05:45,48.75,kWh
"Electric Usage",G159732483-1,2024-04-11,06:00,49.05,kWh
"Electric Usage",G159732483-1,2024-04-11,06:15,47.58,kWh
"Electric Usage",G159732483-1,2024-04-11,06:30,46.2,kWh
"Electric Usage",G159732483-1,2024-04-11,06:45,47.28,kWh
"Electric Usage",G159732483-1,2024-04-11,07:00,48.09,kWh
"Electric Usage",G159732483-1,2024-04-11,07:15,48.84,kWh
"Electric Usage",G159732483-1,2024-04-11,07:30,46.47,kWh
"Electric Usage",G159732483-1,2024-04-11,07:45,48.6,kWh
"Electric Usage",G159732483-1,2024-04-11,08:00,49.2,kWh
"Electric Usage",G159732483-1,2024-04-11,08:15,48.3,kWh
"Electric Usage",G159732483-1,2024-04-11,08:30,47.52,kWh
"Electric Usage",G159732483-1,2024-04-11,08:45,49.71,kWh
"Electric Usage",G159732483-1,2024-04-11,09:00,50.19,kWh
"Electric Usage",G159732483-1,2024-04-11,09:15,52.11,kWh
"Electric Usage",G159732483-1,2024-04-11,09:30,50.67,kWh
"Electric Usage",G159732483-1,2024-04-11,09:45,49.56,kWh
"Electric Usage",G159732483-1,2024-04-11,10:00,48.09,kWh
"Electric Usage",G159732483-1,2024-04-11,10:15,52.2,kWh
"Electric Usage",G159732483-1,2024-04-11,10:30,52.95,kWh
"Electric Usage",G159732483-1,2024-04-11,10:45,56.04,kWh
"Electric Usage",G159732483-1,2024-04-11,11:00,55.23,kWh
"Electric Usage",G159732483-1,2024-04-11,11:15,55.8,kWh
"Electric Usage",G159732483-1,2024-04-11,11:30,51.15,kWh
"Electric Usage",G159732483-1,2024-04-11,11:45,50.82,kWh
"Electric Usage",G159732483-1,2024-04-11,12:00,57.18,kWh
